"","profilID","insurer","coverage","price.x","price.y","Var_Price","price","type","level","id","applicantcount","loannb","firstloan_amount","firstloan_type","firstloan_type_tax","firstloan_rate","firstloan_duration_years","firstloan_differ","contract_start_days","primary_applicant_sex","primary_applicant_age","primary_applicant_marital_status","post_code","primary_applicant_occupation_code","primary_applicant_contract","primary_applicant_working_time","primary_applicant_travel","primary_applicant_risk","primary_applicant_smoke","primary_applicant_share","secondary_applicant_sex","secondary_applicant_age","secondary_applicant_marital_status","secondary_applicant_occupation_code","secondary_applicant_contract","secondary_applicant_working_time","secondary_applicant_travel","secondary_applicant_risk","secondary_applicant_smoke","secondary_applicant_share","contract_start_date"
"287","LOAN2017_349","Groupe AXA","Formule Optimum",6963,7037,-0.0105158448202359,6963,"CLASSIQUE","LOAN2017",349,"Non",1,105000,"Amortissable","Fixe","1,7",20,0,122,"Homme",45,"Concubinage",45300,"Salarié ","CDI","Temps plein","Non","Non","oui",0.7,"Homme","43","Concubinage","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"288","LOAN2017_349","Groupe AXA","Minimum",4708,4765,-0.0119622245540398,4708,"CLASSIQUE","LOAN2017",349,"Non",1,105000,"Amortissable","Fixe","1,7",20,0,122,"Homme",45,"Concubinage",45300,"Salarié ","CDI","Temps plein","Non","Non","oui",0.7,"Homme","43","Concubinage","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"289","LOAN2017_350","Groupe AXA","Minimum",7711,7193,0.0720144585013207,7711,"CLASSIQUE","LOAN2017",350,"Non",1,221000,"Amortissable","Fixe","1,9",25,0,337,"Homme",33,"Pacs",62120,"Salarié cadre","TNS","Temps plein","Moins de 15.000 km par an","Non","oui",0.5,"Femme","39","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","oui","0.5",NA
"290","LOAN2017_352","Groupe AXA","Minimum",13193,13345,-0.0113900337204945,13193,"CLASSIQUE","LOAN2017",352,"Oui",1,282580,"Amortissable","Variable","2,2",20,0,232,"Homme",43,"Marié",92140,"Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Oui","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"291","LOAN2017_353","Groupe AXA","Minimum",15337,15672,-0.0213757018887187,15337,"CLASSIQUE","LOAN2017",353,"Oui",1,257000,"Amortissable","Fixe","2,3",20,0,214,"Homme",54,"Célibataire",31230,"Salarié cadre","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"292","LOAN2017_354","Groupe AXA","Minimum",2721,2676,0.0168161434977578,2721,"CLASSIQUE","LOAN2017",354,"Non",1,391000,"Amortissable","Fixe","2,1",12,0,157,"Homme",30,"Célibataire",76730,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",0.7,"Homme","28","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"293","LOAN2017_355","Groupe AXA","Formule Optimum",3484,3478,0.00172512938470382,3484,"CLASSIQUE","LOAN2017",355,"Non",1,256000,"Amortissable","Variable","1,8",15,0,182,"Homme",38,"Pacs",59158,"Salarié ","CDI","Temps plein","Non","Non","Non",0.5,"Homme","25","Célibataire","Ouvrier","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"294","LOAN2017_355","Groupe AXA","Minimum",2239,2207,0.0144993203443589,2239,"CLASSIQUE","LOAN2017",355,"Non",1,256000,"Amortissable","Variable","1,8",15,0,182,"Homme",38,"Pacs",59158,"Salarié ","CDI","Temps plein","Non","Non","Non",0.5,"Homme","25","Célibataire","Ouvrier","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"295","LOAN2017_356","Groupe AXA","Formule Optimum",24199,24517,-0.0129705918342374,24199,"CLASSIQUE","LOAN2017",356,"Non",1,171200,"Amortissable","Fixe","2,3",25,0,126,"Homme",58,"Divorcé",38330,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",0.7,"Femme","50","Concubinage","Salarié cadre","TNS","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"296","LOAN2017_356","Groupe AXA","Minimum",19756,20467,-0.0347388479014999,19756,"CLASSIQUE","LOAN2017",356,"Non",1,171200,"Amortissable","Fixe","2,3",25,0,126,"Homme",58,"Divorcé",38330,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",0.7,"Femme","50","Concubinage","Salarié cadre","TNS","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"297","LOAN2017_357","Groupe AXA","Minimum",1325,1325,0,1325,"CLASSIQUE","LOAN2017",357,"Non",1,119847,"Amortissable","Fixe","2",20,0,112,"Homme",36,"Marié",71490,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","29","Concubinage","Salarié cadre","TNS","Temps plein","Non","Non","Non","0.3",NA
"298","LOAN2017_358","Groupe AXA","Formule Optimum",11878,11895,-0.00142917192097525,11878,"CLASSIQUE","LOAN2017",358,"Non",1,515000,"Amortissable","Variable","1,8",25,2,165,"Homme",38,"Marié",51290,"Commerçant","CDI","Temps plein","Non","Non","Non",0.5,"Homme","18","Pacs","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"299","LOAN2017_358","Groupe AXA","Minimum",7912,7889,0.00291545189504383,7912,"CLASSIQUE","LOAN2017",358,"Non",1,515000,"Amortissable","Variable","1,8",25,2,165,"Homme",38,"Marié",51290,"Commerçant","CDI","Temps plein","Non","Non","Non",0.5,"Homme","18","Pacs","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"300","LOAN2017_359","Groupe AXA","Formule Optimum",27360,27335,0.000914578379367148,27360,"CLASSIQUE","LOAN2017",359,"Non",1,425000,"Amortissable","Fixe","1,8",20,0,162,"Homme",54,"Marié",56450,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","35","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"301","LOAN2017_359","Groupe AXA","Minimum",18914,19295,-0.0197460481990153,18914,"CLASSIQUE","LOAN2017",359,"Non",1,425000,"Amortissable","Fixe","1,8",20,0,162,"Homme",54,"Marié",56450,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","35","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"302","LOAN2017_361","Groupe AXA","Minimum",640,612,0.0457516339869282,640,"CLASSIQUE","LOAN2017",361,"Oui",1,101520,"Amortissable","Fixe","1,5",20,0,172,"Homme",19,"Marié",78810,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"303","LOAN2017_362","Groupe AXA","Minimum",2443,2376,0.0281986531986531,2443,"CLASSIQUE","LOAN2017",362,"Oui",1,326000,"Amortissable","Fixe","1,8",20,0,94,"Homme",26,"Marié",8130,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"304","LOAN2017_363","Groupe AXA","Minimum",730,700,0.0428571428571429,730,"CLASSIQUE","LOAN2017",363,"Oui",1,142000,"Amortissable","Fixe","1,9",15,0,213,"Homme",25,"Célibataire",95450,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"305","LOAN2017_364","Groupe AXA","Formule Optimum",11579,11549,0.00259762750021642,11579,"CLASSIQUE","LOAN2017",364,"Oui",1,161000,"Amortissable","Fixe","1,3",18,0,114,"Homme",54,"Marié",80800,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"306","LOAN2017_364","Groupe AXA","Minimum",7859,7988,-0.0161492238357537,7859,"CLASSIQUE","LOAN2017",364,"Oui",1,161000,"Amortissable","Fixe","1,3",18,0,114,"Homme",54,"Marié",80800,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"307","LOAN2017_365","Groupe AXA","Minimum",1362,1271,0.071597167584579,1362,"CLASSIQUE","LOAN2017",365,"Oui",1,114120,"Amortissable","Fixe","1,5",15,6,2,"Femme",32,"Célibataire",38220,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"308","LOAN2017_367","Groupe AXA","Formule Optimum",4144,4125,0.0046060606060605,4144,"CLASSIQUE","LOAN2017",367,"Non",1,245830,"Amortissable","Fixe","1,6",20,0,232,"Homme",34,"Concubinage",70200,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","25","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","oui","0.3",NA
"309","LOAN2017_367","Groupe AXA","Minimum",2678,2647,0.0117113713638082,2678,"CLASSIQUE","LOAN2017",367,"Non",1,245830,"Amortissable","Fixe","1,6",20,0,232,"Homme",34,"Concubinage",70200,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","25","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","oui","0.3",NA
"310","LOAN2017_368","Groupe AXA","Minimum",2585,2551,0.013328106624853,2585,"CLASSIQUE","LOAN2017",368,"Oui",1,202410,"Amortissable","Fixe","1,5",28,0,174,"Homme",27,"Célibataire",13500,"Commerçant","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"311","LOAN2017_370","Groupe AXA","Formule Optimum",5903,5507,0.0719084801162158,5903,"CLASSIQUE","LOAN2017",370,"Oui",1,298200,"Amortissable","Variable","1,3",15,0,294,"Femme",34,"Concubinage",27930,"Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"312","LOAN2017_370","Groupe AXA","Minimum",3707,3458,0.072006940427993,3707,"CLASSIQUE","LOAN2017",370,"Oui",1,298200,"Amortissable","Variable","1,3",15,0,294,"Femme",34,"Concubinage",27930,"Fonctionnaire","CDI","Temps partiel","Moins de 15.000 km par an","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"313","LOAN2017_373","Groupe AXA","Formule Optimum",4777,4811,-0.00706713780918733,4777,"CLASSIQUE","LOAN2017",373,"Non",1,195100,"Amortissable","Fixe","1,3",20,0,198,"Femme",33,"Célibataire",13480,"Enseignant","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.5,"Homme","42","Pacs","Salarié cadre","TNS","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"314","LOAN2017_373","Groupe AXA","Minimum",3006,3032,-0.00857519788918204,3006,"CLASSIQUE","LOAN2017",373,"Non",1,195100,"Amortissable","Fixe","1,3",20,0,198,"Femme",33,"Célibataire",13480,"Enseignant","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.5,"Homme","42","Pacs","Salarié cadre","TNS","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"315","LOAN2017_376","Groupe AXA","Minimum",1821,1699,0.0718069452619188,1821,"CLASSIQUE","LOAN2017",376,"Non",1,262520,"Amortissable","Variable","2",15,2,361,"Homme",30,"Marié",58000,"Enseignant","TNS","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.7,"Homme","34","Célibataire","Salarié cadre","CDI","Temps partiel","Non","Non","Non","0.3",NA
"316","LOAN2017_377","Groupe AXA","Minimum",4435,4393,0.0095606646938311,4435,"CLASSIQUE","LOAN2017",377,"Oui",1,220000,"Amortissable","Variable","1,6",25,3,138,"Homme",29,"Pacs",64530,"Enseignant","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"317","LOAN2017_379","Groupe AXA","Formule Optimum",39798,40018,-0.00549752611324905,39798,"CLASSIQUE","LOAN2017",379,"Oui",1,221000,"Amortissable","Fixe","1,7",20,1,149,"Homme",56,"Marié",28800,"Enseignant","CDI","Temps plein","Non","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"318","LOAN2017_379","Groupe AXA","Minimum",30866,31766,-0.0283321790593717,30866,"CLASSIQUE","LOAN2017",379,"Oui",1,221000,"Amortissable","Fixe","1,7",20,1,149,"Homme",56,"Marié",28800,"Enseignant","CDI","Temps plein","Non","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"319","LOAN2017_380","Groupe AXA","Minimum",1301,1214,0.07166392092257,1301,"CLASSIQUE","LOAN2017",380,"Oui",1,221600,"Amortissable","Fixe","1,4",15,0,21,"Femme",29,"Marié",75006,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"320","LOAN2017_381","Groupe AXA","Minimum",3750,3778,-0.00741132874536787,3750,"CLASSIQUE","LOAN2017",381,"Non",1,319410,"Amortissable","Fixe","1,5",15,0,290,"Homme",38,"Célibataire",6410,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Homme","43","Marié","Salarié ","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.3",NA
"321","LOAN2017_384","Groupe AXA","Formule Optimum",15754,16607,-0.0513638827000662,15754,"CLASSIQUE","LOAN2017",384,"Non",1,600000,"Amortissable","Fixe","2,1",20,0,132,"Homme",41,"Célibataire",78660,"Fonctionnaire","Intérimaire","Temps plein","Non","Non","Non",0.5,"Homme","37","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"322","LOAN2017_384","Groupe AXA","Minimum",9908,10475,-0.0541288782816229,9908,"CLASSIQUE","LOAN2017",384,"Non",1,600000,"Amortissable","Fixe","2,1",20,0,132,"Homme",41,"Célibataire",78660,"Fonctionnaire","Intérimaire","Temps plein","Non","Non","Non",0.5,"Homme","37","Célibataire","Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"323","LOAN2017_385","Groupe AXA","Minimum",1091,1076,0.0139405204460967,1091,"CLASSIQUE","LOAN2017",385,"Non",1,127500,"Amortissable","Fixe","1,5",20,0,156,"Femme",33,"Marié",78460,"Salarié ","TNS","Temps plein","Non","Non","Non",0.5,"Homme","26","Célibataire","Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"324","LOAN2017_386","Groupe AXA","Formule Optimum",2917,2922,-0.00171115674195754,2917,"CLASSIQUE","LOAN2017",386,"Non",1,138383,"Amortissable","Variable","2,1",25,0,194,"Femme",30,"Marié",21220,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","33","Divorcé","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"325","LOAN2017_386","Groupe AXA","Minimum",1833,1829,0.00218698742482237,1833,"CLASSIQUE","LOAN2017",386,"Non",1,138383,"Amortissable","Variable","2,1",25,0,194,"Femme",30,"Marié",21220,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","33","Divorcé","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.3",NA
"326","LOAN2017_387","Groupe AXA","Minimum",1118,1104,0.0126811594202898,1118,"CLASSIQUE","LOAN2017",387,"Non",1,251000,"Amortissable","Variable","1,5",10,4,165,"Homme",31,"Célibataire",69320,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",0.7,"Femme","36","Pacs","Salarié cadre","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non","0.3",NA
"327","LOAN2017_388","Groupe AXA","Formule Optimum",3573,3609,-0.0099750623441397,3573,"CLASSIQUE","LOAN2017",388,"Non",1,97900,"Amortissable","Variable","2",15,0,151,"Homme",41,"Marié",1400,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","49","Marié","Salarié cadre","CDI","Temps plein","Non","Non","oui","0.3",NA
"328","LOAN2017_388","Groupe AXA","Minimum",2365,2395,-0.0125260960334029,2365,"CLASSIQUE","LOAN2017",388,"Non",1,97900,"Amortissable","Variable","2",15,0,151,"Homme",41,"Marié",1400,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Homme","49","Marié","Salarié cadre","CDI","Temps plein","Non","Non","oui","0.3",NA
"329","LOAN2017_390","Groupe AXA","Minimum",678,650,0.043076923076923,678,"CLASSIQUE","LOAN2017",390,"Oui",1,133000,"Amortissable","Fixe","1,5",15,0,107,"Homme",25,"Marié",69400,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"330","LOAN2017_391","Groupe AXA","Minimum",4989,5050,-0.0120792079207921,4989,"CLASSIQUE","LOAN2017",391,"Non",1,254000,"Amortissable","Fixe","2",20,8,220,"Homme",40,"Marié",13830,"Salarié ","CDI","Temps partiel","Non","Non","Non",0.5,"Femme","41","Célibataire","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"331","LOAN2017_392","Groupe AXA","Minimum",1734,1696,0.0224056603773586,1734,"CLASSIQUE","LOAN2017",392,"Oui",1,245100,"Amortissable","Variable","1,6",18,0,187,"Homme",28,"Marié",59279,"Recherche d'emploi","None","None","None","None","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"332","LOAN2017_393","Groupe AXA","Minimum",2827,2848,-0.007373595505618,2827,"CLASSIQUE","LOAN2017",393,"Non",1,199703,"Amortissable","Fixe","1,5",20,0,224,"Homme",35,"Concubinage",25320,"Fonctionnaire","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","42","Pacs","Fonctionnaire","CDI","Temps plein","Non","Non","Non","0.3",NA
"333","LOAN2017_394","Groupe AXA","Minimum",907,900,0.00777777777777788,907,"CLASSIQUE","LOAN2017",394,"Non",1,96000,"Amortissable","Variable","1,4",15,0,120,"Homme",36,"Pacs",75018,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","31","Célibataire","Salarié ","CDI","Temps plein","Non","Non","oui","0.5",NA
"334","LOAN2017_395","Groupe AXA","Minimum",1204,1138,0.0579964850615113,1204,"CLASSIQUE","LOAN2017",395,"Oui",1,238900,"Amortissable","Fixe","1,9",15,3,101,"Homme",23,"Marié",68840,"Salarié cadre","TNS","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"335","LOAN2017_397","Groupe AXA","Minimum",2925,2908,0.00584594222833568,2925,"CLASSIQUE","LOAN2017",397,"Oui",1,263000,"Amortissable","Fixe","1,7",23,0,182,"Homme",30,"Célibataire",64240,"Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"336","LOAN2017_398","Groupe AXA","Minimum",4065,4092,-0.00659824046920821,4065,"CLASSIQUE","LOAN2017",398,"Non",1,324900,"Amortissable","Fixe","1,8",15,0,92,"Femme",43,"Pacs",75003,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Homme","29","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.3",NA
"337","LOAN2017_399","Groupe AXA","Minimum",1815,2034,-0.107669616519174,1815,"CLASSIQUE","LOAN2017",399,"Oui",1,210200,"Amortissable","Fixe","2,1",15,0,122,"Homme",37,"Célibataire",92140,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"338","LOAN2017_4","Groupe AXA","Minimum",1752,1827,-0.0410509031198686,1752,"CLASSIQUE","LOAN2017",4,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",35,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"339","LOAN2017_400","Groupe AXA","Formule Optimum",5085,5081,0.000787246604998959,5085,"CLASSIQUE","LOAN2017",400,"Oui",1,269538,"Amortissable","Fixe","1,8",25,0,117,"Homme",29,"Célibataire",91380,"Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"340","LOAN2017_400","Groupe AXA","Minimum",3235,3204,0.00967540574282144,3235,"CLASSIQUE","LOAN2017",400,"Oui",1,269538,"Amortissable","Fixe","1,8",25,0,117,"Homme",29,"Célibataire",91380,"Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"341","LOAN2017_401","Groupe AXA","Minimum",762,755,0.00927152317880786,762,"CLASSIQUE","LOAN2017",401,"Oui",1,82000,"Amortissable","Fixe","2,1",20,5,139,"Femme",30,"Célibataire",6440,"Chef d'entreprise","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"342","LOAN2017_402","Groupe AXA","Minimum",7944,8093,-0.0184109724453231,7944,"CLASSIQUE","LOAN2017",402,"Oui",1,146085,"Amortissable","Fixe","1,7",20,4,129,"Homme",53,"Célibataire",69690,"Salarié ","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"343","LOAN2017_403","Groupe AXA","Minimum",2680,2706,-0.00960827790096086,2680,"CLASSIQUE","LOAN2017",403,"Non",1,188000,"Amortissable","Fixe","1,7",15,5,95,"Homme",47,"Marié",82500,"Chef d'entreprise","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","33","Célibataire","Salarié ","CDI","Temps plein","Non","Non","Non","0.5",NA
"344","LOAN2017_404","Groupe AXA","Minimum",7662,7148,0.0719082260772244,7662,"CLASSIQUE","LOAN2017",404,"Oui",1,248000,"Amortissable","Fixe","1,6",25,0,8,"Femme",42,"Célibataire",35460,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"345","LOAN2017_405","Groupe AXA","Formule Optimum",1982,1966,0.00813835198372326,1982,"CLASSIQUE","LOAN2017",405,"Oui",1,264080,"Amortissable","Fixe","2",15,0,125,"Homme",26,"Divorcé",21260,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"346","LOAN2017_405","Groupe AXA","Minimum",1398,1349,0.0363232023721276,1398,"CLASSIQUE","LOAN2017",405,"Oui",1,264080,"Amortissable","Fixe","2",15,0,125,"Homme",26,"Divorcé",21260,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"347","LOAN2017_406","Groupe AXA","Minimum",8285,8555,-0.0315604909409702,8285,"CLASSIQUE","LOAN2017",406,"Non",1,208918,"Amortissable","Fixe","2,2",25,1,121,"Homme",47,"Concubinage",93410,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",0.7,"Femme","37","Pacs","Fonctionnaire","TNS","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.3",NA
"348","LOAN2017_409","Groupe AXA","Minimum",2635,2596,0.0150231124807396,2635,"CLASSIQUE","LOAN2017",409,"Oui",1,305000,"Amortissable","Fixe","2",20,0,203,"Homme",29,"Concubinage",59239,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"349","LOAN2017_411","Groupe AXA","Minimum",7379,7462,-0.0111230233181453,7379,"CLASSIQUE","LOAN2017",411,"Oui",1,287900,"Amortissable","Fixe","2,2",20,0,97,"Homme",44,"Pacs",94430,"Enseignant","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"350","LOAN2017_412","Groupe AXA","Minimum",1609,1606,0.00186799501867996,1609,"CLASSIQUE","LOAN2017",412,"Non",1,198000,"Amortissable","Fixe","1,9",15,3,116,"Homme",34,"Célibataire",74130,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","38","Concubinage","Enseignant","CDI","Temps partiel","Non","Non","Non","0.3",NA
"351","LOAN2017_414","Groupe AXA","Minimum",5902,5987,-0.014197427760147,5902,"CLASSIQUE","LOAN2017",414,"Oui",1,153890,"Amortissable","Fixe","1,5",20,2,129,"Femme",49,"Marié",83310,"Fonctionnaire","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Oui","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"352","LOAN2017_415","Groupe AXA","Minimum",130,127,0.0236220472440944,130,"CLASSIQUE","LOAN2017",415,"Oui",1,28500,"Amortissable","Fixe","1,5",12,1,173,"Homme",29,"Marié",92140,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"353","LOAN2017_417","Groupe AXA","Formule Optimum",4473,4380,0.0212328767123289,4473,"CLASSIQUE","LOAN2017",417,"Oui",1,254500,"In Fine","Fixe","2,4",20,2,106,"Femme",21,"Concubinage",92220,"Salarié cadre","TNS","Temps partiel","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"354","LOAN2017_417","Groupe AXA","Minimum",3631,3516,0.032707622298066,3631,"CLASSIQUE","LOAN2017",417,"Oui",1,254500,"In Fine","Fixe","2,4",20,2,106,"Femme",21,"Concubinage",92220,"Salarié cadre","TNS","Temps partiel","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"355","LOAN2017_418","Groupe AXA","Minimum",2764,2738,0.00949598246895533,2764,"CLASSIQUE","LOAN2017",418,"Oui",1,229426,"Amortissable","Fixe","1,9",25,0,224,"Homme",29,"Célibataire",14111,"Recherche d'emploi","None","None","None","None","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"356","LOAN2017_419","Groupe AXA","Minimum",533,497,0.0724346076458753,533,"CLASSIQUE","LOAN2017",419,"Oui",1,54000,"Amortissable","Fixe","2",20,1,30,"Homme",33,"Célibataire",67270,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"357","LOAN2017_42","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",42,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"358","LOAN2017_420","Groupe AXA","Minimum",547,532,0.0281954887218046,547,"CLASSIQUE","LOAN2017",420,"Oui",1,72260,"Amortissable","Fixe","2,2",20,0,132,"Femme",26,"Divorcé",32220,"Salarié cadre","CDI","Temps partiel","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"359","LOAN2017_421","Groupe AXA","Minimum",1344,1344,0,1344,"CLASSIQUE","LOAN2017",421,"Oui",1,167900,"Amortissable","Variable","1,8",15,0,132,"Homme",36,"Pacs",73410,"Salarié ","CDI","Temps plein","Moins de 15.000 km par an","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"360","LOAN2017_422","Groupe AXA","Formule Optimum",6632,6695,-0.00941000746825993,6632,"CLASSIQUE","LOAN2017",422,"Non",1,169000,"Amortissable","Fixe","1,3",20,6,81,"Homme",43,"Concubinage",91160,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","39","Célibataire","Salarié ","CDI","Temps partiel","Non","Non","oui","0.3",NA
